symbol,Date,value
BAC,2022-06-18,48
BAC,2022-06-19,43
BAC,2022-06-20,80
BAC,2022-06-21,68
BAC,2022-06-22,58
BAC,2022-06-23,52
BAC,2022-06-24,48
BAC,2022-06-25,45
BAC,2022-06-26,44
BAC,2022-06-27,77
BAC,2022-06-28,44
BAC,2022-06-29,41
BAC,2022-06-30,55
NIO,2022-12-01,0
NIO,2022-12-02,0
NIO,2022-12-03,100
NIO,2022-12-04,73
NIO,2022-12-05,0
NIO,2022-12-06,0
NIO,2022-12-07,0
NIO,2022-12-08,0
NIO,2022-12-09,0
NIO,2022-12-10,0
NIO,2022-12-11,0
NIO,2022-12-12,0
NIO,2022-12-13,0
NIO,2022-12-14,0
NIO,2022-12-15,0
NIO,2022-12-16,0
NIO,2022-12-17,0
NIO,2022-12-18,0
NIO,2022-12-19,0
NIO,2022-12-20,0
NIO,2022-12-21,0
NIO,2022-12-22,0
NIO,2022-12-23,0
NIO,2022-12-24,0
NIO,2022-12-25,0
NIO,2022-12-26,0
NIO,2022-12-27,0
NIO,2022-12-28,0
NIO,2022-12-29,0
NIO,2022-12-30,0
NIO,2022-12-31,0
BSGA,2022-09-01,0
BSGA,2022-09-02,0
BSGA,2022-09-03,0
BSGA,2022-09-04,70
BSGA,2022-09-05,0
BSGA,2022-09-06,0
BSGA,2022-09-07,0
BSGA,2022-09-08,0
BSGA,2022-09-09,0
BSGA,2022-09-10,0
BSGA,2022-09-11,0
BSGA,2022-09-12,38
BSGA,2022-09-13,0
BSGA,2022-09-14,0
BSGA,2022-09-15,0
BSGA,2022-09-16,0
BSGA,2022-09-17,0
BSGA,2022-09-18,0
BSGA,2022-09-19,0
BSGA,2022-09-20,0
BSGA,2022-09-21,0
BSGA,2022-09-22,100
BSGA,2022-09-23,0
BSGA,2022-09-24,0
BSGA,2022-09-25,0
BSGA,2022-09-26,0
BSGA,2022-09-27,57
BSGA,2022-09-28,0
BSGA,2022-09-29,0
BSGA,2022-09-30,0
IMAQ,2022-12-01,0
IMAQ,2022-12-02,0
IMAQ,2022-12-03,0
IMAQ,2022-12-04,77
IMAQ,2022-12-05,0
IMAQ,2022-12-06,0
IMAQ,2022-12-07,0
IMAQ,2022-12-08,87
IMAQ,2022-12-09,0
IMAQ,2022-12-10,100
IMAQ,2022-12-11,94
IMAQ,2022-12-12,0
IMAQ,2022-12-13,92
IMAQ,2022-12-14,0
IMAQ,2022-12-15,71
IMAQ,2022-12-16,0
IMAQ,2022-12-17,0
IMAQ,2022-12-18,0
IMAQ,2022-12-19,0
IMAQ,2022-12-20,0
IMAQ,2022-12-21,0
IMAQ,2022-12-22,64
IMAQ,2022-12-23,46
IMAQ,2022-12-24,0
IMAQ,2022-12-25,0
IMAQ,2022-12-26,66
IMAQ,2022-12-27,0
IMAQ,2022-12-28,0
IMAQ,2022-12-29,0
IMAQ,2022-12-30,42
IMAQ,2022-12-31,0
TEAF,2022-06-01,0
TEAF,2022-06-02,0
TEAF,2022-06-03,0
TEAF,2022-06-04,32
TEAF,2022-06-05,0
TEAF,2022-06-06,0
TEAF,2022-06-07,34
TEAF,2022-06-08,53
TEAF,2022-06-09,40
TEAF,2022-06-10,53
TEAF,2022-06-11,0
TEAF,2022-06-12,0
TEAF,2022-06-13,0
TEAF,2022-06-14,34
TEAF,2022-06-15,74
TEAF,2022-06-16,46
TEAF,2022-06-17,0
TEAF,2022-06-18,0
TEAF,2022-06-19,68
TEAF,2022-06-20,0
TEAF,2022-06-21,45
TEAF,2022-06-22,0
TEAF,2022-06-23,45
TEAF,2022-06-24,100
TEAF,2022-06-25,36
TEAF,2022-06-26,0
TEAF,2022-06-27,39
TEAF,2022-06-28,0
TEAF,2022-06-29,0
TEAF,2022-06-30,0
LCID,2022-04-01,80
LCID,2022-04-02,19
LCID,2022-04-03,15
LCID,2022-04-04,85
LCID,2022-04-05,74
LCID,2022-04-06,81
LCID,2022-04-07,74
LCID,2022-04-08,62
LCID,2022-04-09,17
LCID,2022-04-10,10
LCID,2022-04-11,76
LCID,2022-04-12,75
LCID,2022-04-13,80
LCID,2022-04-14,73
LCID,2022-04-15,31
LCID,2022-04-16,15
LCID,2022-04-17,8
LCID,2022-04-18,80
LCID,2022-04-19,69
LCID,2022-04-20,72
LCID,2022-04-21,98
LCID,2022-04-22,65
LCID,2022-04-23,24
LCID,2022-04-24,9
LCID,2022-04-25,73
LCID,2022-04-26,93
LCID,2022-04-27,100
LCID,2022-04-28,78
LCID,2022-04-29,68
LCID,2022-04-30,23
BMEA,2022-09-01,95
BMEA,2022-09-02,0
BMEA,2022-09-03,0
BMEA,2022-09-04,0
BMEA,2022-09-05,49
BMEA,2022-09-06,0
BMEA,2022-09-07,37
BMEA,2022-09-08,0
BMEA,2022-09-09,0
BMEA,2022-09-10,0
BMEA,2022-09-11,0
BMEA,2022-09-12,44
BMEA,2022-09-13,0
BMEA,2022-09-14,100
BMEA,2022-09-15,0
BMEA,2022-09-16,0
BMEA,2022-09-17,0
BMEA,2022-09-18,0
BMEA,2022-09-19,0
BMEA,2022-09-20,71
BMEA,2022-09-21,0
BMEA,2022-09-22,0
BMEA,2022-09-23,0
BMEA,2022-09-24,0
BMEA,2022-09-25,0
BMEA,2022-09-26,0
BMEA,2022-09-27,0
BMEA,2022-09-28,0
BMEA,2022-09-29,0
BMEA,2022-09-30,0
RPHM,2023-01-01,0
RPHM,2023-01-02,0
RPHM,2023-01-03,0
RPHM,2023-01-04,0
RPHM,2023-01-05,0
RPHM,2023-01-06,65
RPHM,2023-01-07,0
RPHM,2023-01-08,87
RPHM,2023-01-09,0
RPHM,2023-01-10,0
RPHM,2023-01-11,69
RPHM,2023-01-12,100
RPHM,2023-01-13,0
RPHM,2023-01-14,0
RPHM,2023-01-15,0
RPHM,2023-01-16,0
RPHM,2023-01-17,0
RPHM,2023-01-18,57
RPHM,2023-01-19,0
RPHM,2023-01-20,0
RPHM,2023-01-21,0
RPHM,2023-01-22,0
RPHM,2023-01-23,0
RPHM,2023-01-24,0
RPHM,2023-01-25,0
RPHM,2023-01-26,0
RPHM,2023-01-27,0
RPHM,2023-01-28,0
RPHM,2023-01-29,0
RPHM,2023-01-30,0
RPHM,2023-01-31,0
PSTX,2022-04-01,29
PSTX,2022-04-02,0
PSTX,2022-04-03,0
PSTX,2022-04-04,0
PSTX,2022-04-05,36
PSTX,2022-04-06,0
PSTX,2022-04-07,0
PSTX,2022-04-08,71
PSTX,2022-04-09,40
PSTX,2022-04-10,34
PSTX,2022-04-11,94
PSTX,2022-04-12,0
PSTX,2022-04-13,30
PSTX,2022-04-14,0
PSTX,2022-04-15,53
PSTX,2022-04-16,0
PSTX,2022-04-17,0
PSTX,2022-04-18,35
PSTX,2022-04-19,0
PSTX,2022-04-20,69
PSTX,2022-04-21,0
PSTX,2022-04-22,0
PSTX,2022-04-23,0
PSTX,2022-04-24,100
PSTX,2022-04-25,33
PSTX,2022-04-26,0
PSTX,2022-04-27,25
PSTX,2022-04-28,43
PSTX,2022-04-29,53
PSTX,2022-04-30,0
HLMN,2022-06-01,84
HLMN,2022-06-02,74
HLMN,2022-06-03,59
HLMN,2022-06-04,0
HLMN,2022-06-05,50
HLMN,2022-06-06,91
HLMN,2022-06-07,53
HLMN,2022-06-08,0
HLMN,2022-06-09,0
HLMN,2022-06-10,0
HLMN,2022-06-11,0
HLMN,2022-06-12,0
HLMN,2022-06-13,0
HLMN,2022-06-14,0
HLMN,2022-06-15,75
HLMN,2022-06-16,0
HLMN,2022-06-17,100
HLMN,2022-06-18,63
HLMN,2022-06-19,0
HLMN,2022-06-20,0
HLMN,2022-06-21,0
HLMN,2022-06-22,32
HLMN,2022-06-23,0
HLMN,2022-06-24,0
HLMN,2022-06-25,0
HLMN,2022-06-26,0
HLMN,2022-06-27,0
HLMN,2022-06-28,0
HLMN,2022-06-29,0
HLMN,2022-06-30,0
HAIA,2022-07-01,36
HAIA,2022-07-02,52
HAIA,2022-07-03,96
HAIA,2022-07-04,64
HAIA,2022-07-05,68
HAIA,2022-07-06,67
HAIA,2022-07-07,48
HAIA,2022-07-08,46
HAIA,2022-07-09,30
HAIA,2022-07-10,40
HAIA,2022-07-11,82
HAIA,2022-07-12,68
HAIA,2022-07-13,87
HAIA,2022-07-14,54
HAIA,2022-07-15,79
HAIA,2022-07-16,43
HAIA,2022-07-17,65
HAIA,2022-07-18,100
HAIA,2022-07-19,79
HAIA,2022-07-20,62
HAIA,2022-07-21,73
HAIA,2022-07-22,55
HAIA,2022-07-23,17
HAIA,2022-07-24,56
HAIA,2022-07-25,55
HAIA,2022-07-26,49
HAIA,2022-07-27,81
HAIA,2022-07-28,55
HAIA,2022-07-29,64
HAIA,2022-07-30,41
HAIA,2022-07-31,20
YCBD,2023-04-01,30
YCBD,2023-04-02,0
YCBD,2023-04-03,28
YCBD,2023-04-04,63
YCBD,2023-04-05,0
YCBD,2023-04-06,0
YCBD,2023-04-07,0
YCBD,2023-04-08,74
YCBD,2023-04-09,70
YCBD,2023-04-10,100
YCBD,2023-04-11,0
YCBD,2023-04-12,0
YCBD,2023-04-13,0
YCBD,2023-04-14,49
YCBD,2023-04-15,83
YCBD,2023-04-16,0
YCBD,2023-04-17,0
YCBD,2023-04-18,0
YCBD,2023-04-19,61
YCBD,2023-04-20,0
YCBD,2023-04-21,34
YCBD,2023-04-22,0
YCBD,2023-04-23,0
YCBD,2023-04-24,71
GOOG,2022-06-01,97
GOOG,2022-06-02,90
GOOG,2022-06-03,89
GOOG,2022-06-04,57
GOOG,2022-06-05,53
GOOG,2022-06-06,95
GOOG,2022-06-07,93
GOOG,2022-06-08,83
GOOG,2022-06-09,92
GOOG,2022-06-10,85
GOOG,2022-06-11,60
GOOG,2022-06-12,53
GOOG,2022-06-13,100
GOOG,2022-06-14,97
GOOG,2022-06-15,92
GOOG,2022-06-16,86
GOOG,2022-06-17,77
GOOG,2022-06-18,58
GOOG,2022-06-19,58
GOOG,2022-06-20,74
GOOG,2022-06-21,89
GOOG,2022-06-22,85
GOOG,2022-06-23,78
GOOG,2022-06-24,82
GOOG,2022-06-25,58
GOOG,2022-06-26,56
GOOG,2022-06-27,94
GOOG,2022-06-28,80
GOOG,2022-06-29,81
GOOG,2022-06-30,84
UAL,2022-12-01,35
UAL,2022-12-02,28
UAL,2022-12-03,19
UAL,2022-12-04,19
UAL,2022-12-05,30
UAL,2022-12-06,31
UAL,2022-12-07,30
UAL,2022-12-08,26
UAL,2022-12-09,26
UAL,2022-12-10,20
UAL,2022-12-11,21
UAL,2022-12-12,33
UAL,2022-12-13,44
UAL,2022-12-14,100
UAL,2022-12-15,49
UAL,2022-12-16,33
UAL,2022-12-17,19
UAL,2022-12-18,21
UAL,2022-12-19,27
UAL,2022-12-20,29
UAL,2022-12-21,28
UAL,2022-12-22,29
UAL,2022-12-23,27
UAL,2022-12-24,19
UAL,2022-12-25,19
UAL,2022-12-26,18
UAL,2022-12-27,25
UAL,2022-12-28,26
UAL,2022-12-29,23
UAL,2022-12-30,21
UAL,2022-12-31,15
SGHT,2023-01-01,0
SGHT,2023-01-02,30
SGHT,2023-01-03,39
SGHT,2023-01-04,19
SGHT,2023-01-05,0
SGHT,2023-01-06,25
SGHT,2023-01-07,100
SGHT,2023-01-08,54
SGHT,2023-01-09,0
SGHT,2023-01-10,0
SGHT,2023-01-11,0
SGHT,2023-01-12,0
SGHT,2023-01-13,21
SGHT,2023-01-14,0
SGHT,2023-01-15,0
SGHT,2023-01-16,0
SGHT,2023-01-17,0
SGHT,2023-01-18,0
SGHT,2023-01-19,0
SGHT,2023-01-20,26
SGHT,2023-01-21,26
SGHT,2023-01-22,25
SGHT,2023-01-23,56
SGHT,2023-01-24,0
SGHT,2023-01-25,0
SGHT,2023-01-26,0
SGHT,2023-01-27,24
SGHT,2023-01-28,0
SGHT,2023-01-29,0
SGHT,2023-01-30,0
SGHT,2023-01-31,0
ROKU,2023-02-01,64
ROKU,2023-02-02,68
ROKU,2023-02-03,68
ROKU,2023-02-04,74
ROKU,2023-02-05,76
ROKU,2023-02-06,70
ROKU,2023-02-07,68
ROKU,2023-02-08,63
ROKU,2023-02-09,68
ROKU,2023-02-10,70
ROKU,2023-02-11,76
ROKU,2023-02-12,100
ROKU,2023-02-13,66
ROKU,2023-02-14,61
ROKU,2023-02-15,67
ROKU,2023-02-16,69
ROKU,2023-02-17,66
ROKU,2023-02-18,78
ROKU,2023-02-19,76
ROKU,2023-02-20,69
ROKU,2023-02-21,62
ROKU,2023-02-22,64
ROKU,2023-02-23,62
ROKU,2023-02-24,64
ROKU,2023-02-25,71
ROKU,2023-02-26,76
ROKU,2023-02-27,72
ROKU,2023-02-28,67
PACW,2022-04-01,0
PACW,2022-04-02,0
PACW,2022-04-03,0
PACW,2022-04-04,0
PACW,2022-04-05,0
PACW,2022-04-06,100
PACW,2022-04-07,0
PACW,2022-04-08,0
PACW,2022-04-09,57
PACW,2022-04-10,0
PACW,2022-04-11,0
PACW,2022-04-12,0
PACW,2022-04-13,0
PACW,2022-04-14,45
PACW,2022-04-15,0
PACW,2022-04-16,0
PACW,2022-04-17,43
PACW,2022-04-18,39
PACW,2022-04-19,0
PACW,2022-04-20,71
PACW,2022-04-21,32
PACW,2022-04-22,65
PACW,2022-04-23,43
PACW,2022-04-24,88
PACW,2022-04-25,0
PACW,2022-04-26,0
PACW,2022-04-27,57
PACW,2022-04-28,0
PACW,2022-04-29,0
PACW,2022-04-30,0
XPEV,2022-07-01,94
XPEV,2022-07-02,13
XPEV,2022-07-03,34
XPEV,2022-07-04,39
XPEV,2022-07-05,100
XPEV,2022-07-06,65
XPEV,2022-07-07,98
XPEV,2022-07-08,71
XPEV,2022-07-09,14
XPEV,2022-07-10,0
XPEV,2022-07-11,76
XPEV,2022-07-12,49
XPEV,2022-07-13,72
XPEV,2022-07-14,48
XPEV,2022-07-15,70
XPEV,2022-07-16,52
XPEV,2022-07-17,24
XPEV,2022-07-18,80
XPEV,2022-07-19,86
XPEV,2022-07-20,72
XPEV,2022-07-21,79
XPEV,2022-07-22,58
XPEV,2022-07-23,0
XPEV,2022-07-24,0
XPEV,2022-07-25,82
XPEV,2022-07-26,47
XPEV,2022-07-27,46
XPEV,2022-07-28,42
XPEV,2022-07-29,65
XPEV,2022-07-30,19
XPEV,2022-07-31,28
XPEV,2023-01-01,22
XPEV,2023-01-02,47
XPEV,2023-01-03,100
XPEV,2023-01-04,48
XPEV,2023-01-05,68
XPEV,2023-01-06,100
XPEV,2023-01-07,13
XPEV,2023-01-08,17
XPEV,2023-01-09,95
XPEV,2023-01-10,82
XPEV,2023-01-11,78
XPEV,2023-01-12,70
XPEV,2023-01-13,58
XPEV,2023-01-14,20
XPEV,2023-01-15,0
XPEV,2023-01-16,18
XPEV,2023-01-17,51
XPEV,2023-01-18,83
XPEV,2023-01-19,52
XPEV,2023-01-20,85
XPEV,2023-01-21,39
XPEV,2023-01-22,0
XPEV,2023-01-23,83
XPEV,2023-01-24,50
XPEV,2023-01-25,52
XPEV,2023-01-26,70
XPEV,2023-01-27,58
XPEV,2023-01-28,33
XPEV,2023-01-29,20
XPEV,2023-01-30,69
XPEV,2023-01-31,97
PACW,2023-03-01,0
PACW,2023-03-02,5
PACW,2023-03-03,0
PACW,2023-03-04,0
PACW,2023-03-05,0
PACW,2023-03-06,4
PACW,2023-03-07,0
PACW,2023-03-08,0
PACW,2023-03-09,3
PACW,2023-03-10,25
PACW,2023-03-11,7
PACW,2023-03-12,19
PACW,2023-03-13,100
PACW,2023-03-14,96
PACW,2023-03-15,80
PACW,2023-03-16,79
PACW,2023-03-17,69
PACW,2023-03-18,32
PACW,2023-03-19,5
PACW,2023-03-20,74
PACW,2023-03-21,67
PACW,2023-03-22,87
PACW,2023-03-23,64
PACW,2023-03-24,62
PACW,2023-03-25,17
PACW,2023-03-26,12
PACW,2023-03-27,52
PACW,2023-03-28,38
PACW,2023-03-29,54
PACW,2023-03-30,37
PACW,2023-03-31,37
GRIN,2022-07-01,83
GRIN,2022-07-02,73
GRIN,2022-07-03,79
GRIN,2022-07-04,59
GRIN,2022-07-05,85
GRIN,2022-07-06,70
GRIN,2022-07-07,82
GRIN,2022-07-08,90
GRIN,2022-07-09,70
GRIN,2022-07-10,79
GRIN,2022-07-11,88
GRIN,2022-07-12,78
GRIN,2022-07-13,76
GRIN,2022-07-14,86
GRIN,2022-07-15,84
GRIN,2022-07-16,82
GRIN,2022-07-17,82
GRIN,2022-07-18,81
GRIN,2022-07-19,79
GRIN,2022-07-20,100
GRIN,2022-07-21,99
GRIN,2022-07-22,80
GRIN,2022-07-23,71
GRIN,2022-07-24,73
GRIN,2022-07-25,85
GRIN,2022-07-26,86
GRIN,2022-07-27,73
GRIN,2022-07-28,72
GRIN,2022-07-29,85
GRIN,2022-07-30,54
GRIN,2022-07-31,56
ASML,2022-07-01,54
ASML,2022-07-02,24
ASML,2022-07-03,21
ASML,2022-07-04,46
ASML,2022-07-05,73
ASML,2022-07-06,76
ASML,2022-07-07,70
ASML,2022-07-08,57
ASML,2022-07-09,24
ASML,2022-07-10,27
ASML,2022-07-11,51
ASML,2022-07-12,45
ASML,2022-07-13,54
ASML,2022-07-14,54
ASML,2022-07-15,47
ASML,2022-07-16,22
ASML,2022-07-17,22
ASML,2022-07-18,62
ASML,2022-07-19,66
ASML,2022-07-20,100
ASML,2022-07-21,86
ASML,2022-07-22,57
ASML,2022-07-23,29
ASML,2022-07-24,27
ASML,2022-07-25,52
ASML,2022-07-26,61
ASML,2022-07-27,59
ASML,2022-07-28,56
ASML,2022-07-29,66
ASML,2022-07-30,28
ASML,2022-07-31,25
GOOG,2023-01-01,39
GOOG,2023-01-02,52
GOOG,2023-01-03,65
GOOG,2023-01-04,69
GOOG,2023-01-05,63
GOOG,2023-01-06,67
GOOG,2023-01-07,43
GOOG,2023-01-08,43
GOOG,2023-01-09,76
GOOG,2023-01-10,68
GOOG,2023-01-11,69
GOOG,2023-01-12,66
GOOG,2023-01-13,65
GOOG,2023-01-14,41
GOOG,2023-01-15,43
GOOG,2023-01-16,56
GOOG,2023-01-17,75
GOOG,2023-01-18,67
GOOG,2023-01-19,64
GOOG,2023-01-20,100
GOOG,2023-01-21,55
GOOG,2023-01-22,46
GOOG,2023-01-23,87
GOOG,2023-01-24,83
GOOG,2023-01-25,80
GOOG,2023-01-26,79
GOOG,2023-01-27,78
GOOG,2023-01-28,49
GOOG,2023-01-29,40
GOOG,2023-01-30,77
GOOG,2023-01-31,71
UAL,2022-08-01,79
UAL,2022-08-02,64
UAL,2022-08-03,74
UAL,2022-08-04,73
UAL,2022-08-05,64
UAL,2022-08-06,53
UAL,2022-08-07,42
UAL,2022-08-08,80
UAL,2022-08-09,63
UAL,2022-08-10,76
UAL,2022-08-11,80
UAL,2022-08-12,64
UAL,2022-08-13,62
UAL,2022-08-14,48
UAL,2022-08-15,79
UAL,2022-08-16,84
UAL,2022-08-17,73
UAL,2022-08-18,100
UAL,2022-08-19,78
UAL,2022-08-20,47
UAL,2022-08-21,56
UAL,2022-08-22,92
UAL,2022-08-23,76
UAL,2022-08-24,84
UAL,2022-08-25,78
UAL,2022-08-26,71
UAL,2022-08-27,51
UAL,2022-08-28,47
UAL,2022-08-29,78
UAL,2022-08-30,83
UAL,2022-08-31,71
BAC,2022-07-01,27
BAC,2022-07-02,14
BAC,2022-07-03,14
BAC,2022-07-04,26
BAC,2022-07-05,100
BAC,2022-07-06,27
BAC,2022-07-07,22
BAC,2022-07-08,32
BAC,2022-07-09,14
BAC,2022-07-10,13
BAC,2022-07-11,21
BAC,2022-07-12,18
BAC,2022-07-13,24
BAC,2022-07-14,16
BAC,2022-07-15,16
BAC,2022-07-16,36
BAC,2022-07-17,15
BAC,2022-07-18,13
BAC,2022-07-19,13
BAC,2022-07-20,13
BAC,2022-07-21,13
BAC,2022-07-22,12
BAC,2022-07-23,12
BAC,2022-07-24,13
BAC,2022-07-25,21
BAC,2022-07-26,11
BAC,2022-07-27,10
BAC,2022-07-28,11
BAC,2022-07-29,10
BAC,2022-07-30,9
BAC,2022-07-31,9
YCBD,2022-08-01,0
YCBD,2022-08-02,100
YCBD,2022-08-03,0
YCBD,2022-08-04,0
YCBD,2022-08-05,0
YCBD,2022-08-06,0
YCBD,2022-08-07,85
YCBD,2022-08-08,0
YCBD,2022-08-09,44
YCBD,2022-08-10,71
YCBD,2022-08-11,0
YCBD,2022-08-12,0
YCBD,2022-08-13,0
YCBD,2022-08-14,0
YCBD,2022-08-15,0
YCBD,2022-08-16,0
YCBD,2022-08-17,0
YCBD,2022-08-18,86
YCBD,2022-08-19,0
YCBD,2022-08-20,0
YCBD,2022-08-21,0
YCBD,2022-08-22,0
YCBD,2022-08-23,71
YCBD,2022-08-24,0
YCBD,2022-08-25,77
YCBD,2022-08-26,0
YCBD,2022-08-27,0
YCBD,2022-08-28,0
YCBD,2022-08-29,0
YCBD,2022-08-30,60
YCBD,2022-08-31,45
MSFT,2023-01-01,6
MSFT,2023-01-02,7
MSFT,2023-01-03,18
MSFT,2023-01-04,35
MSFT,2023-01-05,30
MSFT,2023-01-06,31
MSFT,2023-01-07,8
MSFT,2023-01-08,6
MSFT,2023-01-09,24
MSFT,2023-01-10,25
MSFT,2023-01-11,26
MSFT,2023-01-12,27
MSFT,2023-01-13,25
MSFT,2023-01-14,9
MSFT,2023-01-15,5
MSFT,2023-01-16,11
MSFT,2023-01-17,26
MSFT,2023-01-18,42
MSFT,2023-01-19,28
MSFT,2023-01-20,29
MSFT,2023-01-21,9
MSFT,2023-01-22,7
MSFT,2023-01-23,32
MSFT,2023-01-24,86
MSFT,2023-01-25,100
MSFT,2023-01-26,36
MSFT,2023-01-27,32
MSFT,2023-01-28,9
MSFT,2023-01-29,6
MSFT,2023-01-30,25
MSFT,2023-01-31,25
CTRA,2023-01-01,35
CTRA,2023-01-02,66
CTRA,2023-01-03,37
CTRA,2023-01-04,100
CTRA,2023-01-05,90
CTRA,2023-01-06,60
CTRA,2023-01-07,49
CTRA,2023-01-08,41
CTRA,2023-01-09,87
CTRA,2023-01-10,89
CTRA,2023-01-11,71
CTRA,2023-01-12,81
CTRA,2023-01-13,74
CTRA,2023-01-14,32
CTRA,2023-01-15,28
CTRA,2023-01-16,32
CTRA,2023-01-17,72
CTRA,2023-01-18,60
CTRA,2023-01-19,64
CTRA,2023-01-20,67
CTRA,2023-01-21,48
CTRA,2023-01-22,63
CTRA,2023-01-23,48
CTRA,2023-01-24,73
CTRA,2023-01-25,99
CTRA,2023-01-26,67
CTRA,2023-01-27,36
CTRA,2023-01-28,0
CTRA,2023-01-29,31
CTRA,2023-01-30,48
CTRA,2023-01-31,91
PACW,2023-04-01,15
PACW,2023-04-02,0
PACW,2023-04-03,58
PACW,2023-04-04,79
PACW,2023-04-05,67
PACW,2023-04-06,62
PACW,2023-04-07,21
PACW,2023-04-08,0
PACW,2023-04-09,0
PACW,2023-04-10,34
PACW,2023-04-11,45
PACW,2023-04-12,58
PACW,2023-04-13,28
PACW,2023-04-14,43
PACW,2023-04-15,30
PACW,2023-04-16,16
PACW,2023-04-17,55
PACW,2023-04-18,44
PACW,2023-04-19,100
PACW,2023-04-20,70
PACW,2023-04-21,76
PACW,2023-04-22,27
PACW,2023-04-23,19
PACW,2023-04-24,70
PACW,2022-09-01,60
PACW,2022-09-02,0
PACW,2022-09-03,0
PACW,2022-09-04,0
PACW,2022-09-05,0
PACW,2022-09-06,0
PACW,2022-09-07,0
PACW,2022-09-08,100
PACW,2022-09-09,73
PACW,2022-09-10,0
PACW,2022-09-11,0
PACW,2022-09-12,0
PACW,2022-09-13,38
PACW,2022-09-14,0
PACW,2022-09-15,0
PACW,2022-09-16,90
PACW,2022-09-17,0
PACW,2022-09-18,0
PACW,2022-09-19,41
PACW,2022-09-20,0
PACW,2022-09-21,36
PACW,2022-09-22,0
PACW,2022-09-23,0
PACW,2022-09-24,0
PACW,2022-09-25,0
PACW,2022-09-26,0
PACW,2022-09-27,0
PACW,2022-09-28,0
PACW,2022-09-29,0
PACW,2022-09-30,0
WAL,2022-09-01,87
WAL,2022-09-02,93
WAL,2022-09-03,97
WAL,2022-09-04,97
WAL,2022-09-05,99
WAL,2022-09-06,91
WAL,2022-09-07,88
WAL,2022-09-08,89
WAL,2022-09-09,82
WAL,2022-09-10,91
WAL,2022-09-11,93
WAL,2022-09-12,94
WAL,2022-09-13,87
WAL,2022-09-14,87
WAL,2022-09-15,90
WAL,2022-09-16,100
WAL,2022-09-17,96
WAL,2022-09-18,93
WAL,2022-09-19,87
WAL,2022-09-20,88
WAL,2022-09-21,90
WAL,2022-09-22,88
WAL,2022-09-23,88
WAL,2022-09-24,94
WAL,2022-09-25,99
WAL,2022-09-26,93
WAL,2022-09-27,86
WAL,2022-09-28,85
WAL,2022-09-29,91
WAL,2022-09-30,91
WAL,2022-10-01,91
WAL,2022-10-02,87
WAL,2022-10-03,88
WAL,2022-10-04,87
WAL,2022-10-05,94
WAL,2022-10-06,88
WAL,2022-10-07,86
WAL,2022-10-08,84
WAL,2022-10-09,89
WAL,2022-10-10,87
WAL,2022-10-11,83
WAL,2022-10-12,87
WAL,2022-10-13,79
WAL,2022-10-14,91
WAL,2022-10-15,88
WAL,2022-10-16,83
WAL,2022-10-17,85
WAL,2022-10-18,88
WAL,2022-10-19,86
WAL,2022-10-20,84
WAL,2022-10-21,86
WAL,2022-10-22,88
WAL,2022-10-23,92
WAL,2022-10-24,83
WAL,2022-10-25,82
WAL,2022-10-26,82
WAL,2022-10-27,88
WAL,2022-10-28,86
WAL,2022-10-29,89
WAL,2022-10-30,100
WAL,2022-10-31,85
GDEN,2023-03-01,56
GDEN,2023-03-02,0
GDEN,2023-03-03,23
GDEN,2023-03-04,29
GDEN,2023-03-05,39
GDEN,2023-03-06,29
GDEN,2023-03-07,50
GDEN,2023-03-08,37
GDEN,2023-03-09,0
GDEN,2023-03-10,0
GDEN,2023-03-11,30
GDEN,2023-03-12,50
GDEN,2023-03-13,35
GDEN,2023-03-14,0
GDEN,2023-03-15,25
GDEN,2023-03-16,0
GDEN,2023-03-17,51
GDEN,2023-03-18,26
GDEN,2023-03-19,43
GDEN,2023-03-20,0
GDEN,2023-03-21,0
GDEN,2023-03-22,20
GDEN,2023-03-23,0
GDEN,2023-03-24,26
GDEN,2023-03-25,32
GDEN,2023-03-26,22
GDEN,2023-03-27,52
GDEN,2023-03-28,0
GDEN,2023-03-29,100
GDEN,2023-03-30,31
GDEN,2023-03-31,30
MSFT,2022-09-01,74
MSFT,2022-09-02,67
MSFT,2022-09-03,23
MSFT,2022-09-04,12
MSFT,2022-09-05,25
MSFT,2022-09-06,70
MSFT,2022-09-07,72
MSFT,2022-09-08,76
MSFT,2022-09-09,68
MSFT,2022-09-10,26
MSFT,2022-09-11,18
MSFT,2022-09-12,73
MSFT,2022-09-13,87
MSFT,2022-09-14,81
MSFT,2022-09-15,100
MSFT,2022-09-16,84
MSFT,2022-09-17,26
MSFT,2022-09-18,20
MSFT,2022-09-19,82
MSFT,2022-09-20,79
MSFT,2022-09-21,88
MSFT,2022-09-22,90
MSFT,2022-09-23,87
MSFT,2022-09-24,27
MSFT,2022-09-25,15
MSFT,2022-09-26,81
MSFT,2022-09-27,76
MSFT,2022-09-28,73
MSFT,2022-09-29,74
MSFT,2022-09-30,80
BLU,2023-03-01,81
BLU,2023-03-02,79
BLU,2023-03-03,87
BLU,2023-03-04,88
BLU,2023-03-05,92
BLU,2023-03-06,83
BLU,2023-03-07,80
BLU,2023-03-08,82
BLU,2023-03-09,81
BLU,2023-03-10,88
BLU,2023-03-11,95
BLU,2023-03-12,85
BLU,2023-03-13,83
BLU,2023-03-14,82
BLU,2023-03-15,82
BLU,2023-03-16,80
BLU,2023-03-17,87
